0.001,0.1,3.72573e-08
0.0010004,0.1,3.74229e-08
0.0010008,0.1,3.75893e-08
0.0010012,0.1,3.77563e-08
0.0010016,0.1,3.7924e-08
0.001002,0.1,3.80925e-08
0.0010024,0.1,3.82617e-08
0.0010028,0.1,3.84316e-08
0.0010032,0.1,3.86022e-08
0.0010036,0.1,3.87735e-08
0.001004,0.1,3.89456e-08
0.0010044,0.1,3.91183e-08
0.0010048,0.1,3.92919e-08
0.0010052,0.1,3.94661e-08
0.0010056,0.1,3.96411e-08
0.001006,0.1,3.98168e-08
0.0010064,0.1,3.99933e-08
0.0010068,0.1,4.40453e-08
0.0010072,0.1,4.42404e-08
0.0010076,0.1,4.44364e-08
0.001008,0.1,4.46332e-08
0.0010084,0.1,4.48308e-08
0.0010088,0.1,4.50293e-08
0.0010092,0.1,4.52286e-08
0.0010096,0.1,4.54287e-08
0.00101,0.1,4.56297e-08
0.0010104,0.1,4.58315e-08
0.0010108,0.1,4.60342e-08
0.0010112,0.1,4.62378e-08
0.0010116,0.1,4.64422e-08
0.001012,0.1,4.66474e-08
0.0010124,0.1,4.68535e-08
0.0010128,0.1,4.70605e-08
0.0010132,0.1,4.72684e-08
0.0010136,0.1,4.74771e-08
0.001014,0.1,4.76868e-08
0.0010144,0.1,4.78973e-08
0.0010148,0.1,4.81087e-08
0.0010152,0.1,4.8321e-08
0.0010156,0.1,4.85341e-08
0.001016,0.1,4.87482e-08
0.0010164,0.1,4.89632e-08
0.0010168,0.1,4.91791e-08
0.0010172,0.1,4.93958e-08
0.0010176,0.1,4.96135e-08
0.001018,0.1,4.98322e-08
0.0010184,0.1,5.00517e-08
0.0010188,0.1,5.02721e-08
0.0010192,0.1,5.04935e-08
0.0010196,0.1,5.07158e-08
0.00102,0.1,5.09391e-08
0.0010204,0.1,5.11633e-08
0.0010208,0.1,5.13884e-08
0.0010212,0.1,5.16145e-08
0.0010216,0.1,5.18415e-08
0.001022,0.1,5.20694e-08
0.0010224,0.1,5.22984e-08
0.0010228,0.1,5.25283e-08
0.0010232,0.1,5.27591e-08
0.0010236,0.1,5.29909e-08
0.001024,0.1,5.32237e-08
0.0010244,0.1,5.34575e-08
0.0010248,0.1,5.36922e-08
0.0010252,0.1,5.39279e-08
0.0010256,0.1,5.41646e-08
0.001026,0.1,5.44024e-08
0.0010264,0.1,5.4641e-08
0.0010268,0.1,5.48807e-08
0.0010272,0.1,5.51214e-08
0.0010276,0.1,5.53631e-08
0.001028,0.1,5.56059e-08
0.0010284,0.1,5.58496e-08
0.0010288,0.1,5.60943e-08
0.0010292,0.1,5.63401e-08
0.0010296,0.1,5.65869e-08
0.00103,0.1,5.68347e-08
0.0010304,0.1,5.70836e-08
0.0010308,0.1,5.73335e-08
0.0010312,0.1,5.75844e-08
0.0010316,0.1,5.78364e-08
0.001032,0.1,5.80895e-08
0.0010324,0.1,5.83436e-08
0.0010328,0.1,5.85987e-08
0.0010332,0.1,5.8855e-08
0.0010336,0.1,5.91123e-08
0.001034,0.1,5.93706e-08
0.0010344,0.1,5.963e-08
0.0010348,0.1,5.98906e-08
0.0010352,0.1,6.01522e-08
0.0010356,0.1,6.04149e-08
0.001036,0.1,6.06786e-08
0.0010364,0.1,6.09435e-08
0.0010368,0.1,6.12095e-08
0.0010372,0.1,6.14766e-08
0.0010376,0.1,6.17448e-08
0.001038,0.1,6.20141e-08
0.0010384,0.1,6.22846e-08
0.0010388,0.1,6.25561e-08
0.0010392,0.1,6.28288e-08
0.0010396,0.1,6.31026e-08
0.00104,0.1,6.33776e-08
0.0010404,0.1,6.36537e-08
0.0010408,0.1,6.39309e-08
0.0010412,0.1,6.42093e-08
0.0010416,0.1,6.44889e-08
0.001042,0.1,6.47696e-08
0.0010424,0.1,6.50515e-08
0.0010428,0.1,6.53345e-08
0.0010432,0.1,6.56187e-08
0.0010436,0.1,6.59041e-08
0.001044,0.1,6.61907e-08
0.0010444,0.1,6.64785e-08
0.0010448,0.1,6.67674e-08
0.0010452,0.1,6.70576e-08
0.0010456,0.1,6.7349e-08
0.001046,0.1,6.76415e-08
0.0010464,0.1,6.79353e-08
0.0010468,0.1,6.82303e-08
0.0010472,0.1,6.85265e-08
0.0010476,0.1,6.88239e-08
0.001048,0.1,6.91226e-08
0.0010484,0.1,6.94225e-08
0.0010488,0.1,6.97236e-08
0.0010492,0.1,7.0026e-08
0.0010496,0.1,7.03296e-08
0.00105001,0.1,7.06345e-08
0.00105041,0.1,7.09406e-08
0.00105081,0.1,7.1248e-08
0.00105121,0.1,7.15567e-08
0.00105161,0.1,7.18667e-08
0.00105201,0.1,7.21779e-08
0.00105241,0.1,7.24904e-08
0.00105281,0.1,7.28042e-08
0.00105321,0.1,7.31193e-08
0.00105361,0.1,7.34357e-08
0.00105401,0.1,7.37534e-08
0.00105441,0.1,7.40724e-08
0.00105481,0.1,7.43927e-08
0.00105521,0.1,8.126e-08
0.00105561,0.1,8.16113e-08
0.00105601,0.1,8.1964e-08
0.00105641,0.1,8.23181e-08
0.00105681,0.1,8.26737e-08
0.00105721,0.1,8.30308e-08
0.00105761,0.1,8.33893e-08
0.00105801,0.1,8.37493e-08
0.00105841,0.1,8.41108e-08
0.00105881,0.1,8.44738e-08
0.00105921,0.1,8.48383e-08
0.00105961,0.1,8.52042e-08
0.00106001,0.1,8.55717e-08
0.00106041,0.1,8.59407e-08
0.00106081,0.1,8.63112e-08
0.00106121,0.1,8.66832e-08
0.00106161,0.1,8.70567e-08
0.00106201,0.1,8.74318e-08
0.00106241,0.1,8.78084e-08
